Transaction_ID,Items
3312,"Chole Bhature, Lassi, Soup"
3313,"Coffee, Brownie"
3314,"Idli, Sambar, Filter Coffee"
3315,"Biryani, Raita, Gulab Jamun"
3316,"Burger, Fries, Coke"
3317,"Pasta, Garlic Bread, Coke"
3318,"Vada Pav, Tea"
3319,"Biryani, Raita, Gulab Jamun, Salad"
3320,"Rasgulla, Tea"
3321,"Momos, Pepsi"
3322,"Burger, Fries, Coke, Orange Juice"
3323,"Burger, Fries, Coke, Lemon Soda"
3324,"Hot Dog, Veg Burger, Coke"
3325,"Rasgulla, Tea"
3326,"Ice Cream, Brownie"
3327,"Chole Bhature, Lassi"
3328,"Momos, Pepsi"
3329,"Burger, Fries, Coke, Orange Juice"
3330,"Paneer Tikka, Naan, Coke, Fruit Salad"
3331,"Coffee, Brownie"
3332,"Biryani, Raita, Gulab Jamun, Chocolate Cake"
3333,"Ice Cream, Brownie, Pastry"
3334,"Masala Dosa, Filter Coffee, Mineral Water"
3335,"Samosa, Tea, Sweet Corn"
3336,"Masala Dosa, Filter Coffee, Pickle"
3337,"Masala Dosa, Filter Coffee, Salad"
3338,"Pasta, Garlic Bread, Coke"
3339,"Coffee, Brownie, Pickle"
3340,"Sandwich, Cold Coffee"
3341,"Vada Pav, Tea, Falooda"
3342,"Kachori, Jalebi, Tea"
3343,"Momos, Pepsi"
3344,"Noodles, Manchurian, Sprite"
3345,"Vada Pav, Tea, Pickle"
3346,"Idli, Sambar, Filter Coffee"
3347,"Biryani, Raita, Gulab Jamun"
3348,"Paneer Tikka, Naan, Coke"
3349,"Burger, Fries, Coke, Chocolate Cake"
3350,"Hot Dog, Veg Burger, Coke"
3351,"Samosa, Tea, Sweet Corn"
3352,"Idli, Sambar, Filter Coffee, Fruit Salad"
3353,"Veg Fried Rice, Spring Roll, Sprite"
3354,"Samosa, Tea"
3355,"Masala Dosa, Filter Coffee"
3356,"Ice Cream, Brownie"
3357,"Ice Cream, Brownie"
3358,"Burger, Fries, Coke"
3359,"Kachori, Jalebi, Tea, Orange Juice"
3360,"Burger, Fries, Coke, Donut"
3361,"Sandwich, Cold Coffee"
3362,"Chole Bhature, Lassi"
3363,"Veg Fried Rice, Spring Roll, Sprite"
3364,"Noodles, Manchurian, Sprite, Orange Juice"
3365,"Ice Cream, Brownie"
3366,"Pasta, Garlic Bread, Coke, Chocolate Cake"
3367,"Samosa, Tea"
3368,"Sandwich, Cold Coffee"
3369,"Veg Fried Rice, Spring Roll, Sprite"
3370,"Coffee, Brownie"
3371,"Coffee, Brownie"
3372,"Idli, Sambar, Filter Coffee, Pickle"
3373,"Coffee, Brownie, Pickle"
3374,"Burger, Fries, Coke"
3375,"Samosa, Tea"
3376,"Burger, Fries, Coke"
3377,"Burger, Fries, Coke"
3378,"Masala Dosa, Filter Coffee"
3379,"Momos, Pepsi"
3380,"Ice Cream, Brownie, Mineral Water"
3381,"Ice Cream, Brownie, Muffin"
3382,"Vada Pav, Tea"
3383,"Chole Bhature, Lassi"
3384,"Pav Bhaji, Lassi"
3385,"Burger, Fries, Coke, Papad"
3386,"Veg Fried Rice, Spring Roll, Sprite"
3387,"Hot Dog, Veg Burger, Coke"
3388,"Sandwich, Cold Coffee"
3389,"Pav Bhaji, Lassi, Curd"
3390,"Hot Dog, Veg Burger, Coke, Donut"
3391,"Pav Bhaji, Lassi, Donut"
3392,"Kachori, Jalebi, Tea, Lemon Soda"
3393,"Chole Bhature, Lassi, Milkshake"
3394,"Rasgulla, Tea"
3395,"Masala Dosa, Filter Coffee"
3396,"Rasgulla, Tea"
3397,"Kachori, Jalebi, Tea"
3398,"Biryani, Raita, Gulab Jamun"
3399,"Biryani, Raita, Gulab Jamun, Falooda"
3400,"Noodles, Manchurian, Sprite"
3401,"Sandwich, Cold Coffee, French Fries"
3402,"Ice Cream, Brownie"
3403,"Ice Cream, Brownie"
3404,"Burger, Fries, Coke"
3405,"Pizza, Garlic Bread, Pepsi"
3406,"Coffee, Brownie"
3407,"Paneer Tikka, Naan, Coke, Fruit Salad"
3408,"Idli, Sambar, Filter Coffee"
3409,"Noodles, Manchurian, Sprite"
3410,"Hot Dog, Veg Burger, Coke, Sweet Corn"
3411,"Ice Cream, Brownie"
3412,"Burger, Fries, Coke"
3413,"Coffee, Brownie, French Fries"
3414,"Hot Dog, Veg Burger, Coke"
3415,"Paneer Tikka, Naan, Coke"
3416,"Hot Dog, Veg Burger, Coke, Pickle"
3417,"Pasta, Garlic Bread, Coke, Chocolate Cake"
3418,"Burger, Fries, Coke"
3419,"Burger, Fries, Coke"
3420,"Coffee, Brownie"
3421,"Hot Dog, Veg Burger, Coke, Falooda"
3422,"Coffee, Brownie"
3423,"Coffee, Brownie"
3424,"Hot Dog, Veg Burger, Coke"
3425,"Kachori, Jalebi, Tea"
3426,"Vada Pav, Tea"
3427,"Rasgulla, Tea, Salad"
3428,"Pizza, Garlic Bread, Pepsi"
3429,"Biryani, Raita, Gulab Jamun"
3430,"Pizza, Garlic Bread, Pepsi"
3431,"Idli, Sambar, Filter Coffee, Sweet Corn"
3432,"Biryani, Raita, Gulab Jamun, Salad"
3433,"Ice Cream, Brownie, Soup"
3434,"Chole Bhature, Lassi, Sweet Corn"
3435,"Hot Dog, Veg Burger, Coke"
3436,"Kachori, Jalebi, Tea, Soup"
3437,"Idli, Sambar, Filter Coffee"
3438,"Kachori, Jalebi, Tea"
3439,"Coffee, Brownie"
3440,"Burger, Fries, Coke"
3441,"Coffee, Brownie"
3442,"Vada Pav, Tea, Mineral Water"
3443,"Rasgulla, Tea"
3444,"Veg Fried Rice, Spring Roll, Sprite"
3445,"Samosa, Tea"
3446,"Sandwich, Cold Coffee"
3447,"Momos, Pepsi"
3448,"Idli, Sambar, Filter Coffee, Pastry"
3449,"Pizza, Garlic Bread, Pepsi, Curd"
3450,"Rasgulla, Tea"
3451,"Pav Bhaji, Lassi, Pastry"
3452,"Samosa, Tea"
3453,"Kachori, Jalebi, Tea, Papad"
3454,"Burger, Fries, Coke"
3455,"Samosa, Tea, Fruit Salad"
3456,"Ice Cream, Brownie"
3457,"Paneer Tikka, Naan, Coke, Lemon Soda"
3458,"Veg Fried Rice, Spring Roll, Sprite"
3459,"Coffee, Brownie, Donut"
3460,"Idli, Sambar, Filter Coffee"
3461,"Coffee, Brownie"
3462,"Rasgulla, Tea"
3463,"Kachori, Jalebi, Tea, Pickle"
3464,"Masala Dosa, Filter Coffee, Salad"
3465,"Momos, Pepsi, French Fries"
3466,"Hot Dog, Veg Burger, Coke"
3467,"Idli, Sambar, Filter Coffee"
3468,"Hot Dog, Veg Burger, Coke"
3469,"Coffee, Brownie"
3470,"Chole Bhature, Lassi, Orange Juice"
3471,"Burger, Fries, Coke"
3472,"Biryani, Raita, Gulab Jamun"
3473,"Ice Cream, Brownie, Curd"
3474,"Idli, Sambar, Filter Coffee, Papad"
3475,"Pizza, Garlic Bread, Pepsi"
3476,"Veg Fried Rice, Spring Roll, Sprite, Orange Juice"
3477,"Hot Dog, Veg Burger, Coke"
3478,"Masala Dosa, Filter Coffee, Falooda"
3479,"Masala Dosa, Filter Coffee, Orange Juice"
3480,"Sandwich, Cold Coffee"
3481,"Burger, Fries, Coke"
3482,"Samosa, Tea"
3483,"Vada Pav, Tea, Lemon Soda"
3484,"Pasta, Garlic Bread, Coke"
3485,"Pav Bhaji, Lassi"
3486,"Masala Dosa, Filter Coffee"
3487,"Kachori, Jalebi, Tea"
3488,"Biryani, Raita, Gulab Jamun, Pastry"
3489,"Veg Fried Rice, Spring Roll, Sprite, Soup"
3490,"Pav Bhaji, Lassi, Sweet Corn"
3491,"Hot Dog, Veg Burger, Coke"
3492,"Kachori, Jalebi, Tea"
3493,"Ice Cream, Brownie, Pastry"
3494,"Coffee, Brownie, Milkshake"
3495,"Samosa, Tea"
3496,"Rasgulla, Tea"
3497,"Veg Fried Rice, Spring Roll, Sprite"
3498,"Momos, Pepsi"
3499,"Kachori, Jalebi, Tea, Fruit Salad"
3500,"Chole Bhature, Lassi"
3501,"Noodles, Manchurian, Sprite"
3502,"Noodles, Manchurian, Sprite"
3503,"Coffee, Brownie"
3504,"Noodles, Manchurian, Sprite"
3505,"Momos, Pepsi"
3506,"Rasgulla, Tea"
3507,"Rasgulla, Tea"
3508,"Veg Fried Rice, Spring Roll, Sprite, Lemon Soda"
3509,"Idli, Sambar, Filter Coffee"
3510,"Chole Bhature, Lassi, Sweet Corn"
3511,"Chole Bhature, Lassi"
3512,"Pav Bhaji, Lassi, Mineral Water"
3513,"Samosa, Tea"
3514,"Pasta, Garlic Bread, Coke"
3515,"Pav Bhaji, Lassi, Salad"
3516,"Idli, Sambar, Filter Coffee"
3517,"Coffee, Brownie"
3518,"Idli, Sambar, Filter Coffee"
3519,"Pav Bhaji, Lassi"
3520,"Coffee, Brownie, French Fries"
3521,"Masala Dosa, Filter Coffee"
3522,"Sandwich, Cold Coffee"
3523,"Pav Bhaji, Lassi"
3524,"Pasta, Garlic Bread, Coke"
3525,"Noodles, Manchurian, Sprite"
3526,"Biryani, Raita, Gulab Jamun"
3527,"Hot Dog, Veg Burger, Coke, Mineral Water"
3528,"Pav Bhaji, Lassi, Lemon Soda"
3529,"Coffee, Brownie, Pickle"
3530,"Sandwich, Cold Coffee, Milkshake"
3531,"Veg Fried Rice, Spring Roll, Sprite"
3532,"Samosa, Tea"
3533,"Ice Cream, Brownie"
3534,"Burger, Fries, Coke"
3535,"Pasta, Garlic Bread, Coke"
3536,"Chole Bhature, Lassi"
3537,"Rasgulla, Tea"
3538,"Burger, Fries, Coke"
3539,"Noodles, Manchurian, Sprite"
3540,"Samosa, Tea"
3541,"Hot Dog, Veg Burger, Coke, Lemon Soda"
3542,"Momos, Pepsi, Muffin"
3543,"Idli, Sambar, Filter Coffee, Mineral Water"
3544,"Coffee, Brownie"
3545,"Paneer Tikka, Naan, Coke"
3546,"Paneer Tikka, Naan, Coke, Muffin"
3547,"Ice Cream, Brownie, Pastry"
3548,"Rasgulla, Tea"
3549,"Pasta, Garlic Bread, Coke"
3550,"Burger, Fries, Coke"
3551,"Pav Bhaji, Lassi, Sweet Corn"
3552,"Paneer Tikka, Naan, Coke"
3553,"Chole Bhature, Lassi"
3554,"Ice Cream, Brownie, French Fries"
3555,"Rasgulla, Tea"
3556,"Samosa, Tea, Pickle"
3557,"Rasgulla, Tea"
3558,"Kachori, Jalebi, Tea"
3559,"Rasgulla, Tea"
3560,"Chole Bhature, Lassi, Soup"
3561,"Biryani, Raita, Gulab Jamun"
3562,"Veg Fried Rice, Spring Roll, Sprite"
3563,"Coffee, Brownie"
3564,"Idli, Sambar, Filter Coffee"
3565,"Pasta, Garlic Bread, Coke, Chocolate Cake"
3566,"Ice Cream, Brownie, Donut"
3567,"Burger, Fries, Coke, Mineral Water"
3568,"Chole Bhature, Lassi, Falooda"
3569,"Pasta, Garlic Bread, Coke"
3570,"Biryani, Raita, Gulab Jamun"
3571,"Pav Bhaji, Lassi"
3572,"Masala Dosa, Filter Coffee, Sweet Corn"
3573,"Chole Bhature, Lassi, Chocolate Cake"
3574,"Samosa, Tea"
3575,"Momos, Pepsi"
3576,"Chole Bhature, Lassi"
3577,"Veg Fried Rice, Spring Roll, Sprite, Lemon Soda"
3578,"Pasta, Garlic Bread, Coke"
3579,"Momos, Pepsi, Curd"
3580,"Rasgulla, Tea, Muffin"
3581,"Sandwich, Cold Coffee, Pastry"
3582,"Idli, Sambar, Filter Coffee, Soup"
3583,"Kachori, Jalebi, Tea"
3584,"Noodles, Manchurian, Sprite, Donut"
3585,"Idli, Sambar, Filter Coffee"
3586,"Pizza, Garlic Bread, Pepsi"
3587,"Pasta, Garlic Bread, Coke"
3588,"Idli, Sambar, Filter Coffee, Curd"
3589,"Chole Bhature, Lassi"
3590,"Masala Dosa, Filter Coffee"
3591,"Masala Dosa, Filter Coffee"
3592,"Paneer Tikka, Naan, Coke"
3593,"Masala Dosa, Filter Coffee"
3594,"Vada Pav, Tea"
3595,"Pizza, Garlic Bread, Pepsi, Orange Juice"
3596,"Sandwich, Cold Coffee"
3597,"Ice Cream, Brownie, Mineral Water"
3598,"Veg Fried Rice, Spring Roll, Sprite"
3599,"Paneer Tikka, Naan, Coke"
3600,"Ice Cream, Brownie, Papad"
3601,"Biryani, Raita, Gulab Jamun"
3602,"Noodles, Manchurian, Sprite"
3603,"Coffee, Brownie"
3604,"Masala Dosa, Filter Coffee, Fruit Salad"
3605,"Pizza, Garlic Bread, Pepsi"
3606,"Biryani, Raita, Gulab Jamun"
3607,"Idli, Sambar, Filter Coffee"
3608,"Chole Bhature, Lassi"
3609,"Chole Bhature, Lassi, Milkshake"
3610,"Vada Pav, Tea"
3611,"Samosa, Tea, Muffin"
3612,"Momos, Pepsi"
3613,"Biryani, Raita, Gulab Jamun"
3614,"Hot Dog, Veg Burger, Coke"
3615,"Idli, Sambar, Filter Coffee, Milkshake"
3616,"Masala Dosa, Filter Coffee, French Fries"
3617,"Kachori, Jalebi, Tea, Curd"
3618,"Vada Pav, Tea"
3619,"Chole Bhature, Lassi, French Fries"
3620,"Sandwich, Cold Coffee, Papad"
3621,"Masala Dosa, Filter Coffee, Salad"
3622,"Ice Cream, Brownie, Salad"
3623,"Noodles, Manchurian, Sprite"
3624,"Vada Pav, Tea"
3625,"Pasta, Garlic Bread, Coke"
3626,"Kachori, Jalebi, Tea, Soup"
3627,"Veg Fried Rice, Spring Roll, Sprite"
3628,"Pav Bhaji, Lassi"
3629,"Veg Fried Rice, Spring Roll, Sprite, Sweet Corn"
3630,"Burger, Fries, Coke"
3631,"Coffee, Brownie"
3632,"Biryani, Raita, Gulab Jamun, Chocolate Cake"
3633,"Masala Dosa, Filter Coffee"
3634,"Pizza, Garlic Bread, Pepsi"
3635,"Vada Pav, Tea"
3636,"Coffee, Brownie"
3637,"Veg Fried Rice, Spring Roll, Sprite"
3638,"Ice Cream, Brownie"
3639,"Paneer Tikka, Naan, Coke, Lemon Soda"
3640,"Vada Pav, Tea"
3641,"Masala Dosa, Filter Coffee, Pickle"
3642,"Burger, Fries, Coke"
3643,"Idli, Sambar, Filter Coffee, Milkshake"
3644,"Kachori, Jalebi, Tea"
3645,"Biryani, Raita, Gulab Jamun"
3646,"Paneer Tikka, Naan, Coke, Donut"
3647,"Vada Pav, Tea"
3648,"Rasgulla, Tea, Chocolate Cake"
3649,"Kachori, Jalebi, Tea, Soup"
3650,"Samosa, Tea, Pickle"
3651,"Momos, Pepsi, French Fries"
3652,"Kachori, Jalebi, Tea"
3653,"Idli, Sambar, Filter Coffee"
3654,"Hot Dog, Veg Burger, Coke"
3655,"Burger, Fries, Coke, Chocolate Cake"
3656,"Pasta, Garlic Bread, Coke, Sweet Corn"
3657,"Hot Dog, Veg Burger, Coke"
3658,"Pizza, Garlic Bread, Pepsi, Donut"
3659,"Pasta, Garlic Bread, Coke, Soup"
3660,"Veg Fried Rice, Spring Roll, Sprite"
3661,"Hot Dog, Veg Burger, Coke"
3662,"Kachori, Jalebi, Tea"
3663,"Idli, Sambar, Filter Coffee"
3664,"Coffee, Brownie, Pickle"
3665,"Pizza, Garlic Bread, Pepsi"
3666,"Paneer Tikka, Naan, Coke"
3667,"Pasta, Garlic Bread, Coke"
3668,"Hot Dog, Veg Burger, Coke"
3669,"Coffee, Brownie, Lemon Soda"
3670,"Ice Cream, Brownie, Falooda"
3671,"Hot Dog, Veg Burger, Coke"
3672,"Chole Bhature, Lassi"
3673,"Masala Dosa, Filter Coffee"
3674,"Burger, Fries, Coke, Donut"
3675,"Biryani, Raita, Gulab Jamun"
3676,"Pizza, Garlic Bread, Pepsi"
3677,"Samosa, Tea"
3678,"Samosa, Tea, Lemon Soda"
3679,"Hot Dog, Veg Burger, Coke"
3680,"Paneer Tikka, Naan, Coke"
3681,"Pasta, Garlic Bread, Coke, Lemon Soda"
3682,"Hot Dog, Veg Burger, Coke"
3683,"Kachori, Jalebi, Tea, Curd"
3684,"Rasgulla, Tea"
3685,"Veg Fried Rice, Spring Roll, Sprite, Donut"
3686,"Biryani, Raita, Gulab Jamun"
3687,"Pav Bhaji, Lassi"
3688,"Masala Dosa, Filter Coffee"
3689,"Paneer Tikka, Naan, Coke"
3690,"Paneer Tikka, Naan, Coke"
3691,"Momos, Pepsi, Soup"
3692,"Paneer Tikka, Naan, Coke"
3693,"Pasta, Garlic Bread, Coke"
3694,"Samosa, Tea"
3695,"Masala Dosa, Filter Coffee, Muffin"
3696,"Pasta, Garlic Bread, Coke"
3697,"Chole Bhature, Lassi"
3698,"Momos, Pepsi, Pastry"
3699,"Momos, Pepsi, Lemon Soda"
3700,"Burger, Fries, Coke, Fruit Salad"
3701,"Pav Bhaji, Lassi"
3702,"Paneer Tikka, Naan, Coke"
3703,"Pav Bhaji, Lassi"
3704,"Pasta, Garlic Bread, Coke"
3705,"Rasgulla, Tea, Salad"
3706,"Vada Pav, Tea"
3707,"Rasgulla, Tea, Sweet Corn"
3708,"Sandwich, Cold Coffee"
3709,"Pav Bhaji, Lassi"
3710,"Momos, Pepsi"
3711,"Pav Bhaji, Lassi"
3712,"Chole Bhature, Lassi"
3713,"Hot Dog, Veg Burger, Coke, Salad"
3714,"Pav Bhaji, Lassi"
3715,"Burger, Fries, Coke"
3716,"Samosa, Tea, Muffin"
3717,"Samosa, Tea, Orange Juice"
3718,"Burger, Fries, Coke, Mineral Water"
3719,"Chole Bhature, Lassi"
3720,"Rasgulla, Tea"
3721,"Biryani, Raita, Gulab Jamun"
3722,"Veg Fried Rice, Spring Roll, Sprite"
3723,"Masala Dosa, Filter Coffee"
3724,"Sandwich, Cold Coffee"
3725,"Noodles, Manchurian, Sprite"
3726,"Chole Bhature, Lassi"
3727,"Paneer Tikka, Naan, Coke"
3728,"Biryani, Raita, Gulab Jamun, Papad"
3729,"Samosa, Tea, Lemon Soda"
3730,"Chole Bhature, Lassi"
3731,"Burger, Fries, Coke"
3732,"Momos, Pepsi, Mineral Water"
3733,"Paneer Tikka, Naan, Coke"
3734,"Pasta, Garlic Bread, Coke"
3735,"Masala Dosa, Filter Coffee, Orange Juice"
3736,"Samosa, Tea, Orange Juice"
3737,"Noodles, Manchurian, Sprite"
3738,"Idli, Sambar, Filter Coffee"
3739,"Veg Fried Rice, Spring Roll, Sprite, Salad"
3740,"Masala Dosa, Filter Coffee"
3741,"Veg Fried Rice, Spring Roll, Sprite, Sweet Corn"
3742,"Idli, Sambar, Filter Coffee"
3743,"Kachori, Jalebi, Tea, Orange Juice"
3744,"Biryani, Raita, Gulab Jamun, Soup"
3745,"Vada Pav, Tea, Pickle"
3746,"Burger, Fries, Coke"
3747,"Momos, Pepsi"
3748,"Vada Pav, Tea, Milkshake"
3749,"Burger, Fries, Coke"
3750,"Pizza, Garlic Bread, Pepsi, Fruit Salad"
3751,"Burger, Fries, Coke"
3752,"Noodles, Manchurian, Sprite"
3753,"Sandwich, Cold Coffee"
3754,"Momos, Pepsi"
3755,"Kachori, Jalebi, Tea"
3756,"Pav Bhaji, Lassi"
3757,"Coffee, Brownie"
3758,"Hot Dog, Veg Burger, Coke"
3759,"Chole Bhature, Lassi"
3760,"Pizza, Garlic Bread, Pepsi"
3761,"Coffee, Brownie"
3762,"Burger, Fries, Coke"
3763,"Chole Bhature, Lassi"
3764,"Samosa, Tea, Chocolate Cake"
3765,"Noodles, Manchurian, Sprite, Falooda"
3766,"Pav Bhaji, Lassi"
3767,"Momos, Pepsi"
3768,"Veg Fried Rice, Spring Roll, Sprite, Pickle"
3769,"Burger, Fries, Coke"
3770,"Pizza, Garlic Bread, Pepsi"
3771,"Coffee, Brownie"
3772,"Hot Dog, Veg Burger, Coke"
3773,"Chole Bhature, Lassi"
3774,"Biryani, Raita, Gulab Jamun, Donut"
3775,"Vada Pav, Tea"
3776,"Pasta, Garlic Bread, Coke"
3777,"Samosa, Tea"
3778,"Rasgulla, Tea"
3779,"Noodles, Manchurian, Sprite, Donut"
3780,"Biryani, Raita, Gulab Jamun, Muffin"
3781,"Masala Dosa, Filter Coffee"
3782,"Vada Pav, Tea"
3783,"Ice Cream, Brownie, Lemon Soda"
3784,"Masala Dosa, Filter Coffee"
3785,"Biryani, Raita, Gulab Jamun, French Fries"
3786,"Masala Dosa, Filter Coffee"
3787,"Coffee, Brownie"
3788,"Sandwich, Cold Coffee, Milkshake"
3789,"Momos, Pepsi"
3790,"Vada Pav, Tea"
3791,"Ice Cream, Brownie"
3792,"Momos, Pepsi, Pickle"
3793,"Hot Dog, Veg Burger, Coke"
3794,"Kachori, Jalebi, Tea, Pickle"
3795,"Chole Bhature, Lassi"
3796,"Chole Bhature, Lassi"
3797,"Ice Cream, Brownie"
3798,"Paneer Tikka, Naan, Coke"
3799,"Hot Dog, Veg Burger, Coke, Curd"
3800,"Biryani, Raita, Gulab Jamun, Pickle"
3801,"Rasgulla, Tea"
3802,"Vada Pav, Tea"
3803,"Samosa, Tea"
3804,"Chole Bhature, Lassi"
3805,"Burger, Fries, Coke, Lemon Soda"
3806,"Chole Bhature, Lassi"
3807,"Coffee, Brownie"
3808,"Samosa, Tea"
3809,"Kachori, Jalebi, Tea"
3810,"Vada Pav, Tea"
3811,"Ice Cream, Brownie"
3812,"Coffee, Brownie, Curd"
3813,"Hot Dog, Veg Burger, Coke"
3814,"Idli, Sambar, Filter Coffee, Curd"
3815,"Samosa, Tea"
3816,"Pizza, Garlic Bread, Pepsi"
3817,"Pasta, Garlic Bread, Coke"
3818,"Vada Pav, Tea, Donut"
3819,"Veg Fried Rice, Spring Roll, Sprite"
3820,"Chole Bhature, Lassi, Pickle"
3821,"Samosa, Tea"
3822,"Veg Fried Rice, Spring Roll, Sprite"
3823,"Hot Dog, Veg Burger, Coke"
3824,"Pizza, Garlic Bread, Pepsi"
3825,"Masala Dosa, Filter Coffee"
3826,"Chole Bhature, Lassi, Orange Juice"
3827,"Burger, Fries, Coke"
3828,"Coffee, Brownie"
3829,"Momos, Pepsi"
3830,"Chole Bhature, Lassi"
3831,"Noodles, Manchurian, Sprite"
3832,"Pasta, Garlic Bread, Coke"
3833,"Veg Fried Rice, Spring Roll, Sprite"
3834,"Ice Cream, Brownie"
3835,"Samosa, Tea, Salad"
3836,"Pasta, Garlic Bread, Coke"
3837,"Masala Dosa, Filter Coffee"
3838,"Idli, Sambar, Filter Coffee"
3839,"Pasta, Garlic Bread, Coke"
3840,"Veg Fried Rice, Spring Roll, Sprite, Lemon Soda"
3841,"Burger, Fries, Coke"
3842,"Rasgulla, Tea, Pastry"
3843,"Chole Bhature, Lassi"
3844,"Paneer Tikka, Naan, Coke"
3845,"Masala Dosa, Filter Coffee"
3846,"Vada Pav, Tea"
3847,"Momos, Pepsi, Salad"
3848,"Vada Pav, Tea"
3849,"Coffee, Brownie"
3850,"Samosa, Tea"
3851,"Chole Bhature, Lassi, Chocolate Cake"
3852,"Hot Dog, Veg Burger, Coke"
3853,"Pasta, Garlic Bread, Coke"
3854,"Masala Dosa, Filter Coffee"
3855,"Chole Bhature, Lassi"
3856,"Biryani, Raita, Gulab Jamun"
3857,"Chole Bhature, Lassi, Muffin"
3858,"Pav Bhaji, Lassi, Chocolate Cake"
3859,"Biryani, Raita, Gulab Jamun, Fruit Salad"
3860,"Hot Dog, Veg Burger, Coke, Donut"
3861,"Sandwich, Cold Coffee"
3862,"Vada Pav, Tea"
3863,"Masala Dosa, Filter Coffee"
3864,"Paneer Tikka, Naan, Coke, Pastry"
3865,"Vada Pav, Tea, Orange Juice"
3866,"Chole Bhature, Lassi"
3867,"Burger, Fries, Coke"
3868,"Ice Cream, Brownie"
3869,"Noodles, Manchurian, Sprite"
3870,"Noodles, Manchurian, Sprite"
3871,"Ice Cream, Brownie"
3872,"Vada Pav, Tea"
3873,"Veg Fried Rice, Spring Roll, Sprite"
3874,"Vada Pav, Tea, Orange Juice"
3875,"Burger, Fries, Coke"
3876,"Coffee, Brownie, Pastry"
3877,"Rasgulla, Tea, Orange Juice"
3878,"Biryani, Raita, Gulab Jamun"
3879,"Pizza, Garlic Bread, Pepsi, Chocolate Cake"
3880,"Noodles, Manchurian, Sprite, Orange Juice"
3881,"Paneer Tikka, Naan, Coke"
3882,"Burger, Fries, Coke, Salad"
3883,"Noodles, Manchurian, Sprite"
3884,"Pasta, Garlic Bread, Coke"
3885,"Idli, Sambar, Filter Coffee, Donut"
3886,"Coffee, Brownie"
3887,"Pav Bhaji, Lassi"
3888,"Noodles, Manchurian, Sprite, Chocolate Cake"
3889,"Pizza, Garlic Bread, Pepsi, Lemon Soda"
3890,"Samosa, Tea, Lemon Soda"
3891,"Samosa, Tea"
3892,"Veg Fried Rice, Spring Roll, Sprite"
3893,"Sandwich, Cold Coffee, Sweet Corn"
3894,"Biryani, Raita, Gulab Jamun"
3895,"Sandwich, Cold Coffee"
3896,"Masala Dosa, Filter Coffee"
3897,"Biryani, Raita, Gulab Jamun"
3898,"Paneer Tikka, Naan, Coke"
3899,"Samosa, Tea"
3900,"Biryani, Raita, Gulab Jamun"
3901,"Sandwich, Cold Coffee"
3902,"Veg Fried Rice, Spring Roll, Sprite"
3903,"Rasgulla, Tea"
3904,"Noodles, Manchurian, Sprite"
3905,"Paneer Tikka, Naan, Coke"
3906,"Coffee, Brownie"
3907,"Paneer Tikka, Naan, Coke"
3908,"Kachori, Jalebi, Tea, Milkshake"
3909,"Vada Pav, Tea"
3910,"Ice Cream, Brownie"
3911,"Coffee, Brownie"
3912,"Pav Bhaji, Lassi"
3913,"Sandwich, Cold Coffee, Falooda"
3914,"Sandwich, Cold Coffee, Soup"
3915,"Hot Dog, Veg Burger, Coke"
3916,"Vada Pav, Tea"
3917,"Vada Pav, Tea, Curd"
3918,"Rasgulla, Tea"
3919,"Momos, Pepsi, Papad"
3920,"Rasgulla, Tea"
3921,"Ice Cream, Brownie, Chocolate Cake"
3922,"Pizza, Garlic Bread, Pepsi, Soup"
3923,"Masala Dosa, Filter Coffee, Soup"
3924,"Momos, Pepsi"
3925,"Sandwich, Cold Coffee, Fruit Salad"
3926,"Samosa, Tea"
3927,"Samosa, Tea"
3928,"Sandwich, Cold Coffee, Papad"
3929,"Hot Dog, Veg Burger, Coke"
3930,"Paneer Tikka, Naan, Coke"
3931,"Masala Dosa, Filter Coffee"
3932,"Pav Bhaji, Lassi"
3933,"Noodles, Manchurian, Sprite, Sweet Corn"
3934,"Noodles, Manchurian, Sprite"
3935,"Hot Dog, Veg Burger, Coke, Mineral Water"
3936,"Pasta, Garlic Bread, Coke"
3937,"Coffee, Brownie"
3938,"Biryani, Raita, Gulab Jamun, Falooda"
3939,"Biryani, Raita, Gulab Jamun, Salad"
3940,"Biryani, Raita, Gulab Jamun"
3941,"Ice Cream, Brownie"
3942,"Burger, Fries, Coke"
3943,"Paneer Tikka, Naan, Coke"
3944,"Samosa, Tea"
3945,"Noodles, Manchurian, Sprite"
3946,"Ice Cream, Brownie"
3947,"Chole Bhature, Lassi, Lemon Soda"
3948,"Burger, Fries, Coke"
3949,"Ice Cream, Brownie"
3950,"Hot Dog, Veg Burger, Coke"
3951,"Noodles, Manchurian, Sprite"
3952,"Pizza, Garlic Bread, Pepsi"
3953,"Masala Dosa, Filter Coffee"
3954,"Noodles, Manchurian, Sprite"
3955,"Masala Dosa, Filter Coffee, Pastry"
3956,"Noodles, Manchurian, Sprite"
3957,"Pizza, Garlic Bread, Pepsi"
3958,"Chole Bhature, Lassi, Chocolate Cake"
3959,"Coffee, Brownie"
3960,"Hot Dog, Veg Burger, Coke"
3961,"Vada Pav, Tea, Donut"
3962,"Pasta, Garlic Bread, Coke, French Fries"
3963,"Rasgulla, Tea"
3964,"Pasta, Garlic Bread, Coke"
3965,"Noodles, Manchurian, Sprite"
3966,"Pizza, Garlic Bread, Pepsi"
